age,gender,category,amount,transaction_hour,days_since_last_txn,is_foreign_country,fraud
27,F,health,54.27,9,11,0,0
74,F,grocery,30.56,8,2,0,0
31,M,clothing,25.9,16,9,0,0
47,F,grocery,29.92,9,32,0,0
18,M,health,55.5,10,0,0,0
65,M,grocery,47.4,7,7,0,0
60,F,electronics,55.79,14,2,0,0
37,M,food,753.08,22,5,0,0
21,F,grocery,80.06,9,2,0,0
34,M,fuel,2.24,7,5,0,0
51,M,grocery,54.78,7,2,0,0
75,F,online,68.37,9,0,0,0
63,M,fuel,18.27,11,14,0,0
48,M,clothing,29.8,15,1,0,0
38,F,grocery,5.83,10,12,0,0
44,M,electronics,17.74,14,0,0,0
42,M,entertainment,17.74,11,2,0,0
51,M,online,150.67,17,8,0,0
38,F,entertainment,82.95,12,4,0,0
78,M,fuel,106.82,19,0,1,0
18,F,travel,18.11,16,2,0,0
20,F,grocery,117.66,20,24,0,0
40,F,food,236.66,12,1,0,0
64,F,grocery,145.93,12,12,0,0
59,F,fuel,67.72,23,5,0,0
21,F,health,58.76,23,19,0,0
43,F,online,363.98,8,2,0,0
76,F,clothing,43.29,21,4,0,0
72,F,entertainment,17.43,8,0,0,0
21,M,health,28.08,20,1,0,0
74,M,entertainment,42.21,7,7,0,0
52,M,online,102.74,15,0,0,0
41,M,grocery,35.41,16,21,0,0
56,M,health,12.99,9,1,0,0
27,F,fuel,54.6,14,8,0,0
28,F,grocery,185.44,23,6,0,0
55,M,clothing,8.99,9,1,0,0
75,M,grocery,78.11,7,0,0,0
78,M,fuel,69.23,17,0,0,0
45,F,fuel,95.89,10,4,0,0
43,F,clothing,33.02,13,5,1,0
78,M,grocery,197.12,11,13,0,0
21,F,travel,49.66,20,7,0,0
39,M,entertainment,39.78,8,5,0,0
40,M,grocery,19.44,7,8,1,0
55,M,travel,2.58,3,1,1,1
28,M,online,69.46,10,4,0,0
75,M,electronics,18.96,8,13,0,0
25,M,entertainment,26.81,12,0,0,0
43,M,food,80.61,7,7,0,0
56,F,food,18.41,11,16,0,0
46,F,grocery,5.5,18,0,0,0
33,F,entertainment,36.68,12,9,1,0
70,M,fuel,59.36,13,4,0,0
53,M,travel,13.64,20,2,0,0
19,M,grocery,70.22,21,11,0,0
50,F,grocery,45.96,3,19,0,0
47,F,entertainment,7.97,10,13,0,0
55,M,grocery,26.68,8,6,0,0
57,F,fuel,34.45,13,9,0,0
66,M,food,154.13,16,18,0,0
31,F,online,34.7,17,11,0,0
34,F,entertainment,7.8,14,18,0,0
22,F,fuel,120.82,8,20,0,0
48,M,health,177.71,13,0,0,0
33,F,entertainment,39.65,14,7,0,0
72,F,clothing,8.75,22,1,0,0
39,F,food,204.13,13,1,0,0
53,M,food,12.56,12,4,0,0
39,F,entertainment,131.79,12,1,0,0
61,F,food,29.79,7,2,1,0
32,M,entertainment,31.86,13,1,0,0
62,F,grocery,159.41,5,17,0,0
48,F,atm,33.36,7,3,0,0
70,M,fuel,134.86,17,0,0,0
20,M,atm,45.18,16,4,0,0
22,M,clothing,53.88,11,13,0,0
69,M,entertainment,45.84,7,3,0,0
72,M,food,160.06,17,21,0,0
56,F,electronics,47.4,2,25,0,0
53,M,fuel,20.53,10,4,1,0
56,M,fuel,208.6,11,1,0,0
57,F,grocery,174.46,7,2,0,0
23,F,grocery,83.58,15,11,0,0
62,M,health,135.51,20,1,0,0
67,F,health,45.66,16,5,0,0
72,M,food,55.8,18,17,0,0
19,M,grocery,64.76,15,16,0,0
58,F,grocery,22.65,6,9,0,0
32,F,grocery,99.65,18,5,0,0
53,F,clothing,9.3,17,17,0,0
59,M,online,65.59,15,8,0,0
59,F,grocery,30.03,17,4,1,0
55,F,travel,58.23,6,15,0,0
75,F,food,29.26,10,4,0,0
50,M,clothing,227.49,15,16,0,0
42,M,atm,202.25,6,1,0,0
42,M,health,11.74,5,2,0,0
63,F,food,6.3,10,11,0,0
74,M,clothing,159.22,3,0,0,0
30,M,food,10.03,16,0,0,0
34,F,electronics,10.99,11,28,0,0
65,M,clothing,101.31,19,7,0,0
44,F,grocery,40.66,17,6,0,0
29,M,food,84.45,22,2,0,0
42,M,online,120.31,20,24,0,0
49,F,entertainment,99.53,6,2,0,0
75,F,grocery,21.79,7,2,0,0
26,M,travel,39.94,14,1,0,0
41,F,entertainment,19.32,6,21,0,0
40,M,grocery,35.29,10,0,0,0
73,F,entertainment,13.03,18,3,0,0
77,F,clothing,4.05,10,5,0,0
66,F,electronics,28.37,15,9,0,0
49,F,grocery,166.78,15,4,0,0
34,M,grocery,51.09,14,0,0,0
52,M,entertainment,88.31,13,11,0,0
40,F,entertainment,106.01,11,0,0,0
19,M,electronics,16.47,1,1,0,0
41,M,grocery,209.34,6,8,0,0
61,M,fuel,59.3,12,4,0,0
67,M,online,23.62,12,29,0,0
52,F,food,45.24,14,3,0,0
44,F,fuel,19.98,15,5,1,0
68,F,online,31.29,20,1,0,0
22,M,grocery,121.18,18,1,0,0
25,F,food,116.3,7,9,0,0
22,F,food,14.64,17,16,0,0
69,F,health,35.43,8,2,0,0
31,M,online,46.14,6,1,0,0
29,M,health,54.95,17,1,0,0
27,F,grocery,115.08,16,6,0,0
70,F,online,154.89,12,10,0,0
66,F,travel,409.77,2,0,1,1
74,M,travel,21.98,15,1,0,0
45,F,electronics,48.47,8,3,0,0
73,M,electronics,64.68,10,0,0,0
56,F,atm,37.55,17,2,0,0
56,F,entertainment,144.38,20,4,0,0
70,M,health,69.98,11,6,0,0
20,M,travel,467.18,23,2,1,1
28,M,clothing,100.92,15,0,0,0
73,F,online,167.81,8,2,0,0
19,M,food,35.69,9,11,1,0
66,M,grocery,54.66,13,4,0,0
27,M,online,127.94,16,2,0,0
79,M,entertainment,33.18,16,7,0,0
74,F,food,35.51,11,5,1,0
38,F,grocery,125.05,8,4,0,0
38,F,entertainment,12.82,13,3,0,0
32,F,food,14.92,18,9,0,0
68,F,fuel,39.09,9,10,0,0
63,M,grocery,187.59,10,3,0,0
69,F,clothing,88.84,20,4,1,0
38,F,food,177.08,17,12,0,0
68,F,entertainment,12.8,14,3,0,0
72,M,food,554.8,10,2,0,0
20,F,clothing,40.1,16,6,0,0
76,M,grocery,25.94,7,2,0,0
68,M,grocery,144.48,18,2,0,0
49,F,grocery,20.48,8,9,1,0
71,M,food,158.26,17,0,0,0
20,F,health,58.49,16,2,0,0
41,M,atm,56.23,13,4,0,0
27,F,grocery,37.97,7,4,0,0
66,M,clothing,49.56,8,21,0,0
66,F,grocery,38.53,17,9,0,0
79,M,grocery,27.93,22,4,0,0
68,F,food,101.1,9,2,0,0
75,M,grocery,54.91,17,4,0,0
78,M,health,86.71,19,3,0,0
48,F,health,50.24,19,9,0,0
25,F,grocery,30.29,12,12,0,0
73,M,online,377.33,11,2,0,0
35,F,clothing,5.61,10,15,0,0
48,F,grocery,51.26,8,14,0,0
40,F,clothing,342.36,13,19,0,0
43,F,online,13.92,21,6,0,0
52,F,clothing,45.54,12,0,0,0
24,F,fuel,30.4,11,26,0,0
62,M,entertainment,75.19,13,2,0,0
37,M,fuel,14.2,12,19,0,0
65,M,clothing,114.75,12,4,0,0
44,F,clothing,238.49,19,0,0,0
36,M,electronics,115.46,20,2,0,0
29,F,electronics,78.68,12,13,0,0
29,M,health,92.22,18,5,0,0
27,M,clothing,24.41,20,3,0,0
59,F,atm,70.71,10,12,0,0
66,F,fuel,70.84,16,4,0,0
66,F,online,82.74,22,9,0,0
29,M,entertainment,400.15,14,15,0,0
53,M,grocery,26.45,12,1,0,0
56,F,clothing,90.5,11,11,0,0
55,F,grocery,13.77,10,11,0,0
22,F,food,8.56,8,7,0,0
25,M,health,8.78,7,12,0,0
20,F,health,40.92,18,3,0,0
69,F,fuel,32.67,17,4,0,0
57,M,health,83.52,12,0,0,0
69,M,entertainment,26.97,19,16,0,0
36,F,food,86.04,16,20,0,0
75,M,electronics,6.12,16,3,1,0
64,M,clothing,24.38,10,0,0,0
53,M,clothing,37.46,15,3,0,0
52,F,grocery,46.38,12,0,0,0
48,F,grocery,28.99,13,0,0,0
61,M,health,23.47,5,40,0,0
28,F,electronics,269.09,13,3,0,0
69,M,clothing,32.72,18,12,0,0
64,F,electronics,21.51,8,19,0,0
22,M,online,56.8,21,6,0,0
21,F,health,8.16,7,0,0,0
48,M,fuel,60.81,17,8,0,0
23,F,grocery,448.68,9,6,0,0
26,F,electronics,121.36,16,5,0,0
30,M,grocery,81.8,16,5,0,0
65,M,fuel,40.36,14,0,0,0
36,F,fuel,532.82,8,1,0,0
54,F,grocery,23.04,5,0,0,0
55,M,clothing,148.56,2,4,0,0
34,F,electronics,38.18,6,7,0,0
39,M,food,60.27,8,7,0,0
42,F,food,43.2,1,6,0,0
31,M,clothing,107.04,10,0,0,0
34,F,grocery,25.05,12,1,0,0
20,M,clothing,178.49,14,10,0,0
63,M,entertainment,130.1,5,3,0,0
74,F,food,23.33,7,5,1,0
68,F,travel,37.64,14,14,0,0
45,F,food,68.44,7,7,0,0
59,M,health,35.85,11,11,0,0
68,F,online,122.24,7,0,0,0
30,M,atm,44.51,14,13,0,0
24,F,entertainment,68.67,16,7,0,0
28,M,atm,5.34,18,9,1,0
71,M,electronics,5.04,8,9,1,0
54,M,atm,20.88,9,2,0,0
57,M,food,60.08,18,2,0,0
79,F,online,45.72,15,13,0,0
74,M,food,54.62,7,0,0,0
58,M,electronics,75.63,23,0,0,0
30,M,food,16.71,11,11,0,0
36,F,entertainment,57.92,17,12,0,0
77,F,fuel,10.47,7,1,0,0
27,F,fuel,37.42,15,9,0,0
61,F,atm,47.11,13,4,0,0
34,M,travel,111.82,14,11,0,0
59,M,entertainment,57.16,10,11,0,0
24,M,health,30.34,12,2,0,0
77,M,grocery,7.94,13,11,0,0
30,F,grocery,53.45,17,1,0,0
79,M,grocery,96.22,8,2,0,0
78,F,food,70.35,19,24,0,0
29,F,fuel,83.57,3,7,0,0
57,F,electronics,10.23,4,0,0,0
60,F,fuel,77.16,11,7,0,0
25,M,grocery,15.14,16,9,0,0
22,F,clothing,65.48,16,4,0,0
42,F,health,11.27,12,18,0,0
22,F,atm,47.19,12,11,0,0
49,F,fuel,57.97,14,7,0,0
36,F,grocery,20.34,17,5,0,0
35,F,fuel,301.41,13,3,0,0
51,M,food,43.54,15,12,0,0
73,M,clothing,38.89,21,5,0,0
62,F,fuel,121.14,4,2,0,0
46,M,food,126.22,15,1,0,0
53,F,food,59.92,1,3,0,0
39,M,travel,33.96,11,2,0,0
65,F,health,76.88,10,5,0,0
44,F,electronics,25.32,10,0,0,0
40,M,food,43.32,17,35,0,0
71,M,food,119.04,10,4,0,0
52,M,grocery,7.67,19,1,0,0
65,M,atm,507.32,22,0,0,1
27,F,health,55.86,11,12,0,0
69,M,grocery,20.72,18,0,0,0
30,M,fuel,50.53,13,6,0,0
37,M,clothing,139.13,11,11,0,0
73,F,clothing,25.91,8,3,0,0
52,F,grocery,111.08,7,19,0,0
56,M,entertainment,21.04,10,15,0,0
45,M,online,22.12,6,2,0,0
29,M,health,88.26,4,0,0,0
20,M,atm,49.37,11,3,0,0
43,F,online,10.07,2,7,0,0
40,F,travel,9.87,20,4,0,0
57,F,atm,148.08,14,19,0,0
44,M,travel,79.8,14,2,0,0
37,F,atm,16.08,18,8,0,0
58,F,grocery,80.72,13,0,0,0
19,F,fuel,84.0,19,0,0,0
58,M,grocery,126.0,15,26,0,0
31,M,health,154.46,8,3,0,0
36,M,online,45.07,18,15,0,0
37,F,electronics,24.5,14,9,0,0
29,M,travel,16.33,10,6,0,0
34,M,grocery,34.08,18,0,0,0
52,M,grocery,13.89,7,2,0,0
56,M,entertainment,488.97,6,2,0,0
47,M,electronics,18.2,16,3,0,0
48,F,fuel,25.78,19,0,0,0
68,M,food,195.56,0,7,0,0
72,M,entertainment,200.0,12,0,0,1
29,F,grocery,18.84,18,13,1,0
52,F,online,97.41,8,8,0,0
41,F,entertainment,60.49,18,0,0,0
54,M,food,87.46,19,3,0,0
64,F,food,1033.21,12,0,0,0
37,F,clothing,33.58,6,1,1,0
55,F,food,36.02,12,3,0,0
68,M,grocery,38.76,9,4,0,0
39,F,travel,52.48,18,0,0,0
52,F,atm,5.18,4,1,0,0
77,F,grocery,88.58,7,5,0,0
39,M,electronics,78.65,12,8,0,0
19,M,grocery,7.27,10,7,0,0
69,F,food,28.04,16,0,0,0
42,F,food,8.16,21,9,0,0
45,F,clothing,50.27,9,29,0,0
23,M,clothing,13.42,17,8,1,0
72,M,health,53.11,20,6,0,0
48,M,grocery,66.91,18,10,0,0
64,M,fuel,8.46,20,3,1,0
30,M,health,178.54,14,7,0,0
57,M,fuel,34.79,8,9,0,0
62,F,online,6.06,11,11,0,0
53,F,travel,67.15,8,3,0,0
28,F,clothing,19.0,18,11,0,0
18,M,health,41.87,16,2,0,0
38,F,grocery,8.76,20,26,0,0
31,M,health,108.88,8,1,0,0
32,M,clothing,18.93,12,5,0,0
77,M,travel,6.54,8,1,0,0
73,F,grocery,8.88,14,5,0,0
64,M,electronics,146.7,12,3,0,0
31,M,food,89.65,18,8,0,0
75,F,health,10.29,12,17,0,0
53,F,grocery,132.27,17,2,0,0
49,F,electronics,18.12,15,9,0,0
52,M,fuel,25.64,11,8,0,0
45,F,health,61.44,9,0,0,0
56,F,food,123.97,8,1,0,0
57,M,health,233.93,11,3,0,0
21,F,health,38.34,10,3,0,0
24,M,food,14.78,13,0,0,0
19,F,entertainment,44.0,6,2,0,0
68,M,clothing,32.93,20,6,0,0
38,F,food,28.28,6,3,0,0
32,M,travel,493.89,5,0,0,1
77,M,grocery,9.36,18,17,0,0
55,F,fuel,40.4,15,0,0,0
70,F,grocery,31.38,19,6,0,0
36,M,travel,143.15,14,3,0,0
54,F,health,150.73,11,9,0,0
46,M,electronics,30.18,11,1,1,0
38,F,online,20.29,23,13,0,0
39,M,grocery,14.07,16,12,0,0
28,M,clothing,33.37,23,6,0,0
24,M,electronics,32.17,19,3,0,0
78,F,food,454.93,19,14,0,0
25,F,clothing,16.69,18,3,0,0
64,F,health,71.47,9,6,0,0
52,M,clothing,19.35,10,11,0,0
64,F,health,34.54,21,21,0,0
36,M,online,18.72,8,7,0,0
46,M,clothing,17.47,19,17,0,0
51,M,electronics,11.37,10,0,0,0
56,F,atm,106.57,9,6,0,0
58,M,food,46.41,11,5,0,0
64,M,entertainment,36.26,20,0,0,0
41,M,grocery,54.39,11,0,0,0
41,M,online,47.19,13,6,0,0
24,M,clothing,353.73,12,10,0,0
74,F,atm,54.35,11,1,0,0
29,F,grocery,4.86,19,5,0,0
63,M,food,30.31,10,1,0,0
19,F,health,70.27,9,5,0,0
22,F,fuel,25.51,19,18,0,0
76,F,grocery,58.91,7,7,0,0
59,F,travel,63.42,8,9,0,0
74,M,atm,73.57,8,1,0,0
79,F,grocery,94.65,12,0,0,0
49,M,clothing,40.41,8,10,0,0
63,F,food,13.23,16,4,0,0
38,F,fuel,93.96,14,3,0,0
26,M,entertainment,113.58,6,23,0,0
70,F,food,34.48,13,3,0,0
40,F,grocery,21.06,9,6,0,0
52,F,online,14.83,5,40,0,0
76,M,fuel,203.37,18,1,0,0
50,M,health,72.7,9,4,0,0
21,F,health,850.04,20,24,0,0
56,F,electronics,60.26,8,3,0,0
42,F,fuel,12.88,12,0,0,0
38,F,online,31.19,15,3,0,0
36,F,atm,11.97,10,0,0,0
58,M,online,19.96,17,2,1,0
72,F,food,84.53,19,1,0,0
49,M,atm,34.5,14,26,1,0
44,M,online,158.0,9,1,0,0
20,F,health,17.64,18,18,0,0
70,F,electronics,4.54,14,5,1,0
22,F,fuel,399.69,14,1,0,0
55,M,travel,17.04,6,10,0,0
56,F,online,48.04,12,9,0,0
35,F,travel,34.18,20,4,0,0
60,F,food,40.26,16,4,0,0
68,F,online,9.91,11,6,0,0
49,F,grocery,66.77,18,0,1,0
21,F,entertainment,80.3,7,1,0,0
33,F,electronics,5.7,19,1,0,0
38,F,food,202.88,9,0,0,0
33,F,health,200.88,9,3,0,0
26,M,clothing,137.52,18,3,0,0
27,F,travel,30.69,20,4,0,0
37,M,clothing,91.22,19,9,0,0
33,F,health,46.22,15,0,0,0
51,F,electronics,81.4,18,10,0,0
62,M,atm,9.25,9,3,0,0
20,M,atm,245.8,12,1,0,0
43,M,electronics,31.52,11,6,0,0
54,F,food,10.89,17,3,0,0
71,M,food,28.15,21,21,0,0
74,F,grocery,92.21,9,26,0,0
48,F,grocery,46.64,11,0,0,0
62,F,grocery,51.02,12,13,0,0
51,M,food,22.49,7,2,0,0
44,F,entertainment,149.39,15,6,0,0
55,F,grocery,606.74,16,1,0,0
23,F,food,13.39,16,3,0,0
24,M,clothing,16.51,10,1,0,0
60,F,online,48.52,8,16,0,0
25,F,grocery,46.6,14,1,0,0
76,M,fuel,45.51,12,7,0,0
37,M,fuel,46.6,11,3,0,0
77,F,health,46.66,4,0,0,0
45,F,online,100.94,18,0,0,0
46,F,clothing,40.23,11,8,0,0
78,F,grocery,15.47,14,0,0,0
27,F,grocery,14.96,11,7,0,0
67,M,electronics,92.85,1,12,0,0
45,M,clothing,28.33,8,0,0,0
67,F,entertainment,12.96,21,1,0,0
49,M,clothing,67.11,8,1,0,0
51,F,travel,67.45,7,1,0,0
71,F,travel,59.31,8,7,1,0
75,M,grocery,82.0,2,1,0,0
47,M,atm,54.7,8,1,0,0
24,M,entertainment,21.92,18,5,0,0
42,M,electronics,25.95,12,1,0,0
57,F,online,31.86,7,1,0,0
53,F,food,24.85,10,10,0,0
46,F,fuel,27.81,11,0,0,0
35,F,electronics,14.75,10,7,0,0
27,F,food,39.85,11,7,0,0
35,M,grocery,40.44,18,8,0,0
37,M,grocery,12.71,22,3,1,0
77,M,travel,73.85,18,5,0,0
52,F,clothing,12.06,19,3,0,0
73,M,electronics,200.0,4,1,0,1
24,M,fuel,119.79,0,0,0,0
45,M,electronics,18.1,12,4,0,0
68,F,electronics,247.47,8,10,0,0
43,M,travel,10.79,19,17,0,0
48,M,food,217.22,6,3,0,0
73,M,grocery,14.3,6,20,1,0
37,M,grocery,7.78,8,1,0,0
46,M,food,259.37,16,9,0,0
58,F,clothing,25.7,9,61,0,0
40,F,clothing,123.03,8,6,0,0
48,M,travel,106.6,21,18,0,0
25,M,food,13.56,8,9,0,0
54,F,grocery,55.72,13,1,0,0
51,M,entertainment,23.13,10,8,0,0
27,F,atm,14.5,20,0,0,0
25,F,travel,82.45,14,20,0,0
64,M,clothing,10.3,15,15,0,0
41,M,clothing,13.0,21,18,0,0
31,M,entertainment,29.62,14,2,0,0
55,F,travel,92.35,18,1,0,0
21,M,entertainment,12.86,7,1,0,0
74,F,food,358.82,11,4,0,0
50,M,food,81.82,12,2,0,0
58,M,travel,149.96,14,0,0,0
46,F,food,40.1,8,1,1,0
46,F,food,58.07,17,0,0,0
32,F,entertainment,92.26,17,7,0,0
33,M,grocery,635.1,14,10,0,0
68,F,health,37.88,17,9,0,0
75,F,online,12.24,9,0,0,0
74,F,fuel,23.84,15,0,0,0
30,F,entertainment,95.4,14,2,1,0
62,F,grocery,26.23,16,18,0,0
63,F,travel,200.0,7,1,0,1
57,M,health,42.59,13,7,0,0
44,F,entertainment,6.54,19,37,0,0
41,M,clothing,31.62,13,1,0,0
47,F,health,14.37,13,0,1,0
75,F,grocery,292.48,10,7,0,0
67,M,grocery,20.88,1,1,0,0
62,F,fuel,386.35,11,0,0,0
19,M,atm,44.7,14,36,0,0
50,M,health,176.67,15,13,0,0
53,F,travel,509.57,9,0,0,0
58,F,health,69.85,14,27,0,0
51,M,grocery,13.49,20,23,0,0
59,F,food,10.76,16,4,0,0
71,F,grocery,62.15,11,25,0,0
57,M,food,23.96,14,0,0,0
50,F,travel,77.86,7,0,0,0
72,M,online,44.04,14,3,0,0
32,F,electronics,49.42,19,5,0,0
56,F,grocery,15.37,12,1,0,0
50,M,food,32.48,17,20,0,0
34,F,clothing,17.83,10,12,0,0
27,F,entertainment,29.96,22,2,0,0
30,M,food,61.85,12,1,0,0
23,F,travel,20.24,11,3,0,0
52,M,grocery,61.23,14,0,0,0
19,M,fuel,108.71,9,30,0,0
40,M,atm,14.57,22,9,0,0
48,F,fuel,49.33,8,4,0,0
20,F,grocery,111.22,22,9,0,0
72,F,entertainment,8.9,18,10,0,0
75,M,entertainment,40.48,16,18,1,0
69,F,online,32.64,9,1,0,0
42,M,food,3.8,15,26,0,0
27,F,grocery,82.27,17,5,0,0
55,F,grocery,48.95,20,2,0,0
36,M,fuel,65.8,19,5,1,0
53,F,travel,83.34,11,8,0,0
25,M,fuel,4.12,7,2,0,0
38,M,health,239.31,18,15,0,0
69,M,grocery,84.93,6,1,0,0
76,F,atm,49.96,19,28,0,0
66,F,entertainment,13.36,21,14,0,0
29,F,electronics,87.92,10,11,0,0
63,F,clothing,102.17,10,7,0,0
73,M,online,19.82,17,0,0,0
24,F,health,273.49,18,3,0,0
22,M,electronics,56.22,13,0,0,0
24,F,clothing,21.63,9,9,0,0
63,F,online,111.14,17,0,0,0
31,M,food,39.29,0,4,0,0
19,F,health,41.29,4,3,0,0
20,F,fuel,49.26,13,0,0,0
75,F,grocery,40.13,7,2,0,0
76,M,food,1.76,21,6,0,0
57,M,entertainment,17.81,11,4,0,0
29,M,travel,37.15,12,9,0,0
24,M,food,82.18,7,12,0,0
58,F,grocery,254.16,15,8,0,0
25,M,travel,27.14,10,17,0,0
25,F,health,85.55,23,7,1,0
44,F,grocery,26.64,22,0,0,0
35,F,fuel,213.22,13,4,0,0
40,F,clothing,50.47,16,2,0,0
61,M,electronics,24.54,11,0,0,0
63,M,fuel,77.98,8,2,0,0
31,F,electronics,318.93,23,1,1,1
46,M,entertainment,43.61,12,0,0,0
19,M,health,10.29,18,3,0,0
62,F,grocery,19.04,15,0,0,0
67,M,health,13.74,6,1,0,0
53,M,food,79.56,11,5,0,0
43,M,electronics,11.36,11,1,0,0
57,M,clothing,371.58,11,7,0,0
19,M,entertainment,10.11,17,9,0,0
44,F,food,102.15,5,5,0,0
55,M,grocery,27.42,13,13,0,0
71,F,grocery,12.5,19,15,0,0
64,M,grocery,110.21,10,0,0,0
75,M,grocery,18.64,10,25,1,0
73,F,health,26.23,17,14,0,0
65,M,online,22.36,13,7,0,0
57,M,health,13.66,20,0,0,0
46,F,grocery,13.17,11,8,0,0
27,F,food,50.25,11,7,0,0
29,M,grocery,40.61,19,12,0,0
75,F,online,16.24,9,13,0,0
78,M,food,52.21,23,2,0,0
78,M,online,41.78,10,12,0,0
21,M,grocery,21.12,14,2,0,0
50,F,atm,51.96,7,11,0,0
64,F,travel,107.89,14,0,0,0
22,M,health,43.02,12,8,0,0
49,M,atm,309.56,21,3,0,0
28,M,travel,54.04,11,1,0,0
50,F,clothing,5.03,14,1,0,0
19,F,travel,89.18,13,1,0,0
36,M,food,35.99,17,1,0,0
55,F,electronics,16.87,17,8,0,0
79,M,grocery,158.83,15,1,0,0
25,F,grocery,8.6,12,2,0,0
32,F,food,301.93,7,0,0,0
25,F,grocery,14.59,19,0,0,0
51,F,travel,94.3,14,6,0,0
54,F,grocery,355.57,13,7,0,0
25,M,atm,13.23,8,2,0,0
48,M,food,42.66,18,4,0,0
49,M,travel,379.45,14,8,0,0
40,F,grocery,61.04,18,2,0,0
69,M,travel,354.66,16,8,0,0
48,M,electronics,51.85,14,5,0,0
29,F,grocery,30.97,15,20,0,0
66,M,clothing,35.02,12,9,0,0
71,M,clothing,65.32,10,3,0,0
72,M,entertainment,93.8,18,0,0,0
37,F,food,156.29,9,13,0,0
36,M,clothing,49.22,18,1,0,0
40,F,online,66.83,12,19,0,0
29,M,health,6.63,9,7,0,0
20,M,food,393.17,16,3,0,0
64,F,clothing,8.4,9,0,0,0
74,M,food,104.39,11,1,0,0
34,M,food,29.36,3,5,0,0
19,F,electronics,15.97,19,8,0,0
44,M,grocery,25.43,11,0,0,0
68,F,online,159.78,6,12,0,0
52,F,electronics,15.18,7,8,0,0
51,F,grocery,18.59,11,1,0,0
45,F,travel,94.28,18,3,0,0
66,M,health,28.24,15,18,0,0
71,F,travel,200.0,17,0,0,1
32,M,food,116.27,10,3,0,0
54,F,online,48.88,10,0,0,0
19,M,atm,86.53,3,6,0,0
69,M,grocery,88.18,14,13,0,0
36,F,online,171.18,11,3,0,0
63,M,travel,10.17,12,0,0,0
61,F,health,113.63,15,1,0,0
75,F,fuel,17.78,12,4,0,0
44,F,health,35.21,7,1,0,0
20,F,atm,55.42,6,0,0,0
54,F,clothing,39.05,13,4,0,0
23,M,health,116.2,4,0,0,0
42,F,online,255.21,21,0,0,0
39,F,food,20.61,9,4,0,0
77,M,electronics,214.78,17,0,0,0
44,F,travel,7.12,13,0,0,0
58,F,grocery,24.98,21,0,0,0
37,F,fuel,174.09,20,3,0,0
53,M,fuel,17.06,11,0,0,0
30,M,grocery,122.39,1,0,0,0
45,F,fuel,92.59,11,0,0,0
40,M,clothing,13.43,2,1,1,0
78,M,food,16.68,18,0,0,0
62,M,fuel,10.03,15,13,0,0
69,F,fuel,58.72,11,31,0,0
72,F,atm,31.32,12,4,0,0
52,M,food,31.78,12,2,0,0
77,M,food,74.05,14,7,0,0
64,F,health,348.28,7,8,0,0
69,F,online,4.36,8,7,0,0
71,F,health,40.48,6,8,0,0
61,M,food,744.13,14,1,0,0
25,F,fuel,22.45,12,0,0,0
18,F,electronics,60.41,11,3,0,0
44,F,grocery,17.56,14,15,0,0
36,F,entertainment,16.37,15,2,0,0
53,M,entertainment,23.41,8,0,0,0
51,F,grocery,23.55,19,12,0,0
71,M,fuel,10.09,19,5,0,0
20,M,online,51.71,9,23,0,0
21,F,clothing,19.29,12,11,0,0
45,M,fuel,64.86,13,4,0,0
39,M,grocery,32.23,7,0,0,0
29,F,health,33.73,17,26,0,0
40,M,entertainment,16.69,14,2,0,0
32,F,fuel,7.1,16,22,0,0
23,M,online,17.98,17,3,0,0
28,M,clothing,78.25,11,12,0,0
73,F,electronics,104.59,6,11,0,0
79,F,grocery,235.79,11,1,0,0
68,M,atm,63.81,10,1,0,0
42,F,travel,82.81,13,3,0,0
24,M,health,83.97,18,16,0,0
48,M,grocery,107.36,14,19,0,0
54,M,food,8.17,19,8,0,0
26,M,atm,20.61,6,3,0,0
20,M,food,109.04,7,5,0,0
18,M,food,112.89,7,6,0,0
50,F,electronics,36.57,7,2,0,0
49,M,entertainment,23.31,8,15,0,0
54,F,food,46.02,9,0,0,0
56,M,entertainment,195.61,9,12,0,0
51,M,clothing,17.58,10,3,0,0
39,M,grocery,52.72,18,5,0,0
68,M,travel,11.87,18,9,0,0
70,F,grocery,31.97,8,3,0,0
68,F,online,207.1,21,0,0,0
40,M,clothing,48.76,12,0,0,0
69,M,health,146.77,8,16,0,0
31,M,grocery,16.62,21,4,0,0
61,F,online,25.96,14,4,0,0
75,F,online,18.63,6,17,0,0
68,F,atm,56.08,19,8,0,0
22,M,food,75.23,8,2,0,0
43,F,grocery,71.09,9,9,0,0
57,M,entertainment,82.41,11,0,0,0
66,M,grocery,317.76,17,2,0,0
32,F,clothing,256.23,7,0,0,0
33,F,fuel,28.79,16,13,0,0
71,F,online,653.84,14,0,1,1
53,F,health,50.1,7,8,0,0
32,F,health,21.74,3,17,0,0
71,F,entertainment,10.64,23,9,0,0
33,F,entertainment,95.67,4,9,0,0
43,F,food,12.23,6,14,0,0
58,M,fuel,14.77,8,1,0,0
68,M,grocery,22.49,14,12,0,0
62,M,entertainment,2.29,1,0,0,1
47,M,travel,200.0,19,1,0,1
46,F,online,22.41,9,2,0,0
18,F,grocery,93.09,10,5,0,0
22,F,grocery,34.74,17,3,0,0
68,M,grocery,30.07,22,18,0,0
26,F,food,77.88,23,8,0,0
21,M,health,7.75,14,8,0,0
68,M,fuel,166.98,7,1,0,0
